freq_GHz_meas_best,S11_dB_meas_best,freq_GHz_meas_degraded,S11_dB_meas_degraded,freq_GHz_sim,S11_dB_sim_freespace,S11_dB_sim_onbody
1.1734186666666666,-0.7355475425720215,4.103929,-1.5862746238708496,1.7856,-3.9613290297214454,-11.710402975076805
1.18008525,-0.8090401887893677,4.127928000000001,-1.5999629497528076,1.7873,-3.98772773983046,-11.824656441698433
1.1867518333333333,-0.8690714836120605,4.151927000000001,-1.6284641027450562,1.7890000000000001,-4.014317255461894,-11.939815389612685
1.1934184166666666,-0.9355103969573975,4.1759260000000005,-1.6295866966247559,1.7907,-4.041099618265422,-12.055856183137642
1.200085,-1.0010876655578613,4.199925,-1.631728172302246,1.7924,-4.068076915654814,-12.17275300587312
1.2067515833333333,-1.080198049545288,4.223924,-1.6679412126541138,1.7941,-4.095251282412588,-12.290477736753685
1.2134181666666666,-1.1649476289749146,4.247923,-1.6888935565948486,1.7958,-4.122624902357579,-12.408999818833912
1.22008475,-1.2230088710784912,4.271922,-1.7044177055358887,1.7975,-4.150200010077803,-12.528286120567333
1.2267513333333333,-1.2969262599945068,4.295921,-1.6763834953308105,1.7992,-4.17797889273112,-12.648300789388331
1.2334179166666666,-1.3804502487182617,4.319920000000001,-1.6641957759857178,1.8009,-4.205963891916405,-12.705019387549221
1.2400845,-1.3925037384033203,4.3439190000000005,-1.8285530805587769,1.8026,-4.2341574056178395,-12.769005097466792
1.2467510833333333,-1.4737943410873413,4.367918,-1.8100273609161377,1.8043,-4.262561890225218,-12.890357279579732
1.2534176666666668,-1.4373266696929932,4.391917,-1.820741891860962,1.806,-4.291179862633115,-13.012312363135978
1.26008425,-1.465083122253418,4.415916,-1.9388197660446167,1.8077,-4.320013902421943,-13.134821990499262
1.2667508333333333,-1.4964734315872192,4.439915,-1.9930572509765625,1.8094000000000001,-4.349066654123979,-13.25783423388579
1.2734174166666667,-1.5400283336639404,4.463914,-2.0720205307006836,1.8111000000000002,-4.378340829577583,-13.381293403265849
1.280084,-1.5728886127471924,4.487913000000001,-2.111360788345337,1.8128,-4.407839210372925,-13.505139847877492
1.2867505833333333,-1.6113464832305908,4.511912000000001,-2.2219905853271484,1.8145,-4.437564650392582,-13.629309752166968
1.2934171666666667,-1.6579489707946777,4.5359110000000005,-2.2525382041931152,1.8162,-4.467520078450604,-13.753734927206583
1.30008375,-1.708695411682129,4.55991,-2.2850146293640137,1.8179,-4.497708501033594,-13.878342598908342
1.3067503333333332,-1.7859244346618652,4.583909,-2.356276512145996,1.8195999999999999,-4.528133005147623,-14.003055194653806
1.3134169166666667,-1.9060683250427246,4.607908,-2.3902852535247803,1.8213,-4.558796761274774,-14.127790130295985
1.3200835,-1.9763145446777344,4.631907,-2.38183331489563,1.823,-4.589703026443283,-14.252459599861016
1.3267500833333334,-2.1827831268310547,4.655906000000001,-2.419049024581909,1.8247,-4.620855147415377,-14.376970370682852
1.3334166666666667,-2.2769670486450195,4.679905000000001,-2.4697089195251465,1.8264,-4.652256563996998,-14.501223587144175
1.34008325,-2.433873414993286,4.7039040000000005,-2.531291961669922,1.8281,-4.683910812473641,-14.625114586665454
1.3467498333333334,-2.55275297164917,4.727903,-2.602165937423706,1.8298,-4.715821529176853,-14.748532732079202
1.3534164166666667,-2.6789517402648926,4.751902,-2.639878034591675,1.8315000000000001,-4.747992454185742,-14.871361265038841
1.360083,-2.743476152420044,4.775901,-2.6405296325683594,1.8332000000000002,-4.780427435168303,-14.993477185633292
1.3667495833333334,-2.7817564010620117,4.7999,-2.691016674041748,1.8349,-4.813130431367144,-15.114751163895516
1.3734161666666667,-2.793807029724121,,,1.8366,-4.84610551773457,-15.235047489390727
1.38008275,-2.680082321166992,,,1.8383,-4.879356889221897,-15.354224065528992
1.3867493333333334,-2.6496386528015137,,,1.84,-4.912888865228054,-15.472132455642704
1.3934159166666666,-2.5268006324768066,,,1.8417,-4.9467058942126485,-15.588617988178164
1.4000825,-2.4014856815338135,,,1.8434,-4.980812558478669,-15.703519928538789
1.4067490833333334,-2.2705435752868652,,,1.8451,-5.015213579130097,-15.816671725155063
